customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,Churn_flag,Prediction,Probability,Risk_Level,Actual_Churn,Estimated_CLV,Revenue_Risk,Retention_Cost,Expected_Revenue_Saved
4698-KVLLG,Female,1,No,No,51,Yes,No,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),19.6,967.9,No,0,0,0.0272,Very Low,0,999.6,27.18912,6.79728,20.39184
5095-AESKG,Female,0,Yes,No,3,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),91.5,242.95,Yes,1,1,0.6858,High,1,274.5,188.25209999999998,47.063024999999996,141.189075
2887-JPYLU,Female,0,No,Yes,41,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),45.2,1841.9,No,0,0,0.1044,Very Low,0,1853.2,193.47408000000001,48.368520000000004,145.10556000000003
4770-QAZXN,Female,0,No,No,13,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),19.45,232.1,No,0,0,0.1014,Very Low,0,252.85,25.63899,6.4097475,19.229242499999998
4896-CPRPF,Male,0,Yes,Yes,35,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),25.45,809.25,No,0,0,0.0205,Very Low,0,890.75,18.260375,4.56509375,13.69528125
1871-MOWRM,Male,0,Yes,No,12,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),80.85,866.45,Yes,1,0,0.3786,Low,1,970.1999999999999,367.31771999999995,91.82942999999999,275.48828999999995
9714-EDSUC,Male,0,No,No,4,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,94.9,360.55,No,0,1,0.5405,Medium,0,379.6,205.1738,51.29345,153.88035
2027-OAQQC,Female,0,No,No,43,No,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),49.05,2076.2,Yes,1,0,0.2437,Low,1,2109.15,513.999855,128.49996375,385.49989125
0282-NVSJS,Female,1,Yes,Yes,12,No,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,29.3,355.9,No,0,0,0.2054,Low,0,351.6,72.21864000000001,18.054660000000002,54.16398000000001
9090-SGQXL,Male,1,Yes,No,68,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,105.3,7299.65,Yes,1,1,0.5565,Medium,1,7160.4,3984.7625999999996,996.1906499999999,2988.5719499999996
6595-YGXIT,Male,1,No,No,25,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,88.95,2291.2,Yes,1,1,0.5083,Medium,1,2223.75,1130.332125,282.58303125,847.7490937499999
7353-YOWFP,Female,0,No,No,7,Yes,No,No,No,No,No,No,No,No,One year,No,Mailed check,20.25,129.15,No,0,0,0.0558,Very Low,0,141.75,7.90965,1.9774125,5.9322375
9835-ZIITK,Male,1,Yes,No,66,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,110.85,7491.75,Yes,1,0,0.2756,Low,1,7316.099999999999,2016.3171599999998,504.07928999999996,1512.23787
8008-ESFLK,Female,0,Yes,No,53,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Electronic check,110.5,5835.5,No,0,0,0.1857,Very Low,0,5856.5,1087.55205,271.8880125,815.6640375
7537-CBQUZ,Male,1,No,No,63,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),109.4,7031.45,No,0,0,0.3971,Low,0,6892.200000000001,2736.8926200000005,684.2231550000001,2052.6694650000004
1555-DJEQW,Female,0,Yes,Yes,70,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),114.2,7723.9,Yes,1,0,0.113,Very Low,1,7994.0,903.322,225.8305,677.4915
5649-TJHOV,Male,1,Yes,No,27,No,No,DSL,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),36.5,1032.0,Yes,1,0,0.2527,Low,1,985.5,249.03584999999998,62.258962499999996,186.7768875
0519-XUZJU,Female,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,70.75,70.75,Yes,1,1,0.7354,High,1,70.75,52.02955,13.0073875,39.0221625
3363-EWLGO,Female,0,No,No,5,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,19.95,109.6,No,0,0,0.1121,Very Low,0,99.75,11.181975000000001,2.7954937500000003,8.386481250000001
4750-UKWJK,Female,1,Yes,No,37,Yes,No,No,No,No,No,No,No,No,One year,No,Mailed check,19.6,727.8,No,0,0,0.056,Very Low,0,725.2,40.611200000000004,10.152800000000001,30.458400000000005
6338-AVWCY,Male,0,No,No,3,No,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,40.15,130.75,Yes,1,0,0.4967,Medium,1,120.44999999999999,59.82751499999999,14.956878749999998,44.87063624999999
1689-YQBYY,Female,0,No,Yes,12,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,76.6,893.0,No,0,1,0.6551,High,0,919.1999999999999,602.16792,150.54198,451.62594
4487-ZYJZK,Female,0,Yes,Yes,38,Yes,No,No,No,No,No,No,No,No,One year,No,Credit card (automatic),19.6,763.1,No,0,0,0.0318,Very Low,0,744.8000000000001,23.684640000000005,5.921160000000001,17.763480000000005
2959-FENLU,Female,0,No,No,9,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),85.3,781.4,No,0,1,0.6096,High,0,767.6999999999999,467.98992,116.99748,350.99244
0708-LGSMF,Male,0,Yes,No,13,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,65.85,902.25,No,0,0,0.308,Low,0,856.05,263.66339999999997,65.91584999999999,197.74755
9253-QXKBE,Male,1,Yes,No,29,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.45,2653.65,Yes,1,1,0.6123,High,1,2739.05,1677.120315,419.28007875,1257.8402362499999
7634-HLQJR,Female,0,Yes,Yes,47,Yes,No,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),20.05,1016.7,No,0,0,0.0199,Very Low,0,942.35,18.752765,4.68819125,14.064573750000001
0487-RPVUM,Male,0,Yes,No,61,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),99.4,5943.65,No,0,0,0.2572,Low,0,6063.400000000001,1559.50648,389.87662,1169.62986
4079-ULGFR,Male,0,No,No,16,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,20.0,275.7,No,0,0,0.0805,Very Low,0,320.0,25.76,6.44,19.32
2516-XSJKX,Female,0,Yes,Yes,41,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,No,Electronic check,78.45,3126.45,No,0,0,0.0394,Very Low,0,3216.4500000000003,126.72813000000001,31.682032500000002,95.0460975
0057-QBUQH,Female,0,No,Yes,43,Yes,Yes,No,No,No,No,No,No,No,Two year,Yes,Electronic check,25.1,1070.15,No,0,0,0.041,Very Low,0,1079.3,44.2513,11.062825,33.188475
9445-SZLCH,Female,0,Yes,Yes,36,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),97.35,3457.9,Yes,1,0,0.3722,Low,1,3504.6,1304.41212,326.10303,978.30909
6599-SFQVE,Female,0,No,No,6,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,55.0,340.4,No,0,0,0.42,Medium,0,330.0,138.6,34.65,103.94999999999999
8331-ZXFOE,Female,0,No,No,58,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,One year,Yes,Credit card (automatic),71.1,4299.2,No,0,0,0.0479,Very Low,0,4123.799999999999,197.53001999999995,49.38250499999999,148.14751499999997
4003-FUSHP,Male,0,No,No,19,Yes,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),61.55,1093.2,No,0,0,0.1702,Very Low,0,1169.45,199.04039,49.7600975,149.2802925
0356-ERHVT,Male,0,Yes,No,11,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),45.9,521.9,No,0,0,0.2344,Low,0,504.9,118.34855999999999,29.587139999999998,88.76141999999999
7325-ENZFI,Female,0,No,No,39,No,No,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Bank transfer (automatic),40.3,1630.4,No,0,0,0.0669,Very Low,0,1571.6999999999998,105.14672999999999,26.286682499999998,78.8600475
4884-ZTHVF,Female,1,No,No,8,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,87.1,713.6,No,0,1,0.6925,High,0,696.8,482.534,120.6335,361.90049999999997
3920-HIHMQ,Female,0,No,Yes,26,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,49.5,1265.65,No,0,0,0.1425,Very Low,0,1287.0,183.39749999999998,45.849374999999995,137.54812499999997
3055-OYMSE,Female,1,No,No,53,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),73.8,4003.85,No,0,0,0.309,Low,0,3911.3999999999996,1208.6226,302.15565,906.46695
0613-WUXUM,Female,0,Yes,Yes,70,Yes,No,No,No,No,No,No,No,No,Two year,Yes,Mailed check,19.2,1401.4,No,0,0,0.0214,Very Low,0,1344.0,28.761599999999998,7.1903999999999995,21.571199999999997
7568-PODML,Male,0,No,No,1,No,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,45.3,45.3,Yes,1,1,0.7631,High,1,45.3,34.56843,8.6421075,25.926322499999998
4458-KVRBJ,Male,0,No,No,59,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Mailed check,25.0,1510.5,No,0,0,0.0194,Very Low,0,1475.0,28.615000000000002,7.1537500000000005,21.46125
5349-IECLD,Male,0,No,No,2,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,94.95,178.1,Yes,1,1,0.7512,High,1,189.9,142.65288,35.66322,106.98966000000001
1397-XKKWR,Male,0,No,No,7,No,No,DSL,Yes,No,Yes,No,No,No,One year,No,Mailed check,35.3,264.8,No,0,0,0.135,Very Low,0,247.09999999999997,33.3585,8.339625,25.018875
3945-GFWQL,Female,0,No,Yes,12,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,44.55,480.6,Yes,1,0,0.3009,Low,1,534.5999999999999,160.86113999999998,40.215284999999994,120.64585499999998
8097-OMULG,Male,0,Yes,Yes,59,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),76.75,4541.9,No,0,0,0.057,Very Low,0,4528.25,258.11025,64.5275625,193.58268750000002
6013-BHCAW,Male,0,Yes,Yes,61,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),81.0,4976.15,No,0,0,0.0411,Very Low,0,4941.0,203.0751,50.768775,152.306325
0401-WDBXM,Male,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),105.55,7542.25,No,0,0,0.0724,Very Low,0,7599.599999999999,550.21104,137.55276,412.65828
3387-PLKUI,Female,0,Yes,Yes,13,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,18.8,251.25,No,0,0,0.0799,Very Low,0,244.4,19.52756,4.88189,14.64567
6096-EGVTU,Female,0,Yes,Yes,64,Yes,Yes,No,No,No,No,No,No,No,One year,No,Mailed check,24.9,1595.5,No,0,0,0.0295,Very Low,0,1593.6,47.011199999999995,11.752799999999999,35.258399999999995
3797-VTIDR,Male,0,Yes,No,1,No,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,23.45,23.45,Yes,1,1,0.687,High,1,23.45,16.11015,4.0275375,12.0826125
5081-NWSUP,Female,0,No,No,10,Yes,No,DSL,No,Yes,No,Yes,No,Yes,One year,No,Mailed check,64.9,685.55,No,0,0,0.1085,Very Low,0,649.0,70.4165,17.604125,52.812375
2580-ATZSQ,Female,0,Yes,Yes,65,Yes,No,DSL,Yes,Yes,Yes,No,No,No,One year,No,Bank transfer (automatic),61.35,3874.1,No,0,0,0.0365,Very Low,0,3987.75,145.552875,36.38821875,109.16465625000001
8085-MSNLK,Female,0,Yes,No,62,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,113.95,6891.4,No,0,0,0.0858,Very Low,0,7064.900000000001,606.1684200000001,151.54210500000002,454.6263150000001
9691-HKOVS,Female,0,Yes,No,55,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,90.15,4916.95,No,0,0,0.0813,Very Low,0,4958.25,403.105725,100.77643125,302.32929375000003
9881-VCZEP,Female,0,Yes,No,25,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,54.1,1373.0,No,0,0,0.1637,Very Low,0,1352.5,221.40425000000002,55.351062500000005,166.0531875
9526-BIHHD,Male,0,No,No,1,No,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,29.7,29.7,Yes,1,0,0.4965,Medium,1,29.7,14.74605,3.6865125,11.059537500000001
8757-TFHHJ,Male,0,No,No,1,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),49.8,49.8,No,0,1,0.525,Medium,0,49.8,26.145,6.53625,19.60875
4523-WXCEF,Female,0,Yes,No,59,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,101.1,6039.9,Yes,1,0,0.471,Medium,1,5964.9,2809.4678999999996,702.3669749999999,2107.1009249999997
1468-DEFNC,Male,1,Yes,Yes,64,Yes,Yes,No,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),24.4,1548.65,No,0,0,0.0241,Very Low,0,1561.6,37.63456,9.40864,28.225920000000002
5119-KEPFY,Male,0,Yes,No,36,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),95.0,3440.25,No,0,0,0.4444,Medium,0,3420.0,1519.848,379.962,1139.886
8364-TRMMK,Female,0,No,No,3,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,50.65,151.3,Yes,1,0,0.4206,Medium,1,151.95,63.910169999999994,15.977542499999998,47.932627499999995
0916-KNFAJ,Male,0,Yes,No,61,Yes,Yes,DSL,Yes,No,Yes,No,No,Yes,Two year,Yes,Mailed check,69.9,4226.7,No,0,0,0.0355,Very Low,0,4263.900000000001,151.36845,37.8421125,113.5263375
8319-QBEHW,Male,0,No,Yes,26,No,No,DSL,No,Yes,No,No,Yes,No,One year,Yes,Bank transfer (automatic),39.95,1023.75,No,0,0,0.0957,Very Low,0,1038.7,99.40359,24.8508975,74.55269249999999
3063-QFSZL,Female,0,No,No,1,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,55.4,55.4,Yes,1,1,0.6937,High,1,55.4,38.43098,9.607745,28.823234999999997
8775-LHDJH,Female,1,Yes,No,1,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,90.6,90.6,Yes,1,1,0.8893,Critical,1,90.6,80.57057999999999,20.142644999999998,60.42793499999999
9625-QNLUX,Male,0,Yes,Yes,68,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),103.25,7074.4,No,0,0,0.0968,Very Low,0,7021.0,679.6328,169.9082,509.7246
3097-NQYSN,Male,1,Yes,No,2,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,86.85,156.35,Yes,1,1,0.8051,Critical,1,173.7,139.84587,34.9614675,104.8844025
4024-CSNBY,Female,0,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),94.25,6849.75,No,0,0,0.0431,Very Low,0,6786.0,292.4766,73.11915,219.35745000000003
7110-BDTWG,Female,0,Yes,No,71,No,No,DSL,No,No,Yes,Yes,No,Yes,Two year,Yes,Electronic check,47.05,3263.6,No,0,0,0.0671,Very Low,0,3340.5499999999997,224.150905,56.03772625,168.11317875
7493-GVFIO,Male,0,No,No,57,Yes,No,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),20.55,1252.85,No,0,0,0.0195,Very Low,0,1171.3500000000001,22.841325,5.71033125,17.130993750000002
0690-SRQID,Male,0,No,No,4,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,19.65,67.55,No,0,0,0.1552,Very Low,0,78.6,12.19872,3.04968,9.14904
9605-WGJVW,Female,1,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.2,70.2,No,0,1,0.8809,Critical,0,70.2,61.839180000000006,15.459795000000002,46.379385000000006
9114-DPSIA,Male,0,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),81.0,5750.0,No,0,0,0.0196,Very Low,0,5832.0,114.3072,28.5768,85.7304
4700-UBQMV,Male,0,Yes,Yes,21,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),75.9,1549.75,No,0,0,0.1017,Very Low,0,1593.9,162.09963000000002,40.524907500000005,121.57472250000001
7711-GQBZC,Female,0,Yes,Yes,71,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),24.7,1810.55,No,0,0,0.0142,Very Low,0,1753.7,24.902540000000002,6.2256350000000005,18.676905
3565-UNOCC,Female,1,Yes,No,29,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),99.05,2952.85,Yes,1,1,0.5368,Medium,1,2872.45,1541.93116,385.48279,1156.44837
4627-MIHJH,Female,1,No,No,69,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),110.25,7467.55,No,0,0,0.1208,Very Low,0,7607.25,918.9558000000001,229.73895000000002,689.21685
9795-NREXC,Female,0,Yes,No,64,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),85.0,5484.4,No,0,0,0.0336,Very Low,0,5440.0,182.784,45.696,137.088
8573-CGOCC,Male,0,No,No,16,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),19.75,294.9,No,0,0,0.0814,Very Low,0,316.0,25.7224,6.4306,19.291800000000002
7356-AYNJP,Female,0,No,No,4,Yes,Yes,No,No,No,No,No,No,No,One year,No,Electronic check,23.9,97.5,No,0,0,0.0916,Very Low,0,95.6,8.75696,2.18924,6.56772
9249-FXSCK,Female,0,No,No,52,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),111.25,5916.45,Yes,1,0,0.199,Very Low,1,5785.0,1151.2150000000001,287.80375000000004,863.4112500000001
5493-SDRDQ,Male,0,No,No,2,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,55.1,113.35,Yes,1,0,0.3494,Low,1,110.2,38.50388,9.62597,28.87791
6286-SUUWT,Male,0,No,No,1,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,19.95,19.95,No,0,0,0.3239,Low,0,19.95,6.461805,1.61545125,4.8463537500000005
4819-HJPIW,Male,0,No,No,18,No,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,25.15,476.8,No,0,0,0.1206,Very Low,0,452.7,54.59562,13.648905,40.946715
8654-DHAOW,Female,0,No,No,2,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,54.15,101.65,No,0,0,0.3133,Low,0,108.3,33.93039,8.4825975,25.447792500000002
5438-QMDDL,Female,0,Yes,No,19,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,59.8,1130.85,No,0,0,0.2016,Low,0,1136.2,229.05792000000002,57.264480000000006,171.79344000000003
9812-GHVRI,Female,0,No,No,40,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),83.85,3532.25,No,0,0,0.2943,Low,0,3354.0,987.0822000000001,246.77055000000001,740.3116500000001
5553-AOINX,Female,1,Yes,Yes,66,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,104.9,6891.45,No,0,0,0.3232,Low,0,6923.400000000001,2237.64288,559.41072,1678.23216
1228-ZLNBX,Male,0,No,No,21,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,75.3,1570.7,No,0,0,0.328,Low,0,1581.3,518.6664,129.6666,388.99979999999994
4226-KKDON,Male,0,No,No,8,Yes,No,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,66.65,520.95,No,0,0,0.254,Low,0,533.2,135.43280000000001,33.858200000000004,101.5746
3831-YCPUO,Female,0,Yes,Yes,72,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),109.5,7854.9,No,0,0,0.0532,Very Low,0,7884.0,419.42879999999997,104.85719999999999,314.5716
7445-WMRBW,Female,0,No,No,48,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,One year,Yes,Bank transfer (automatic),73.85,3581.4,No,0,0,0.0669,Very Low,0,3544.7999999999997,237.14711999999997,59.28677999999999,177.86033999999998
3308-DGHKL,Male,0,No,No,69,Yes,No,No,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),19.3,1447.9,No,0,0,0.0226,Very Low,0,1331.7,30.09642,7.524105,22.572315
9924-JPRMC,Male,0,No,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,118.2,8547.15,No,0,0,0.0668,Very Low,0,8510.4,568.4947199999999,142.12367999999998,426.37103999999994
0080-EMYVY,Female,0,No,No,14,Yes,No,DSL,No,Yes,No,No,No,No,One year,No,Credit card (automatic),51.45,727.85,No,0,0,0.0837,Very Low,0,720.3000000000001,60.28911,15.0722775,45.2168325
6218-KNUBD,Male,0,No,No,6,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,59.45,357.6,No,0,0,0.2786,Low,0,356.70000000000005,99.37662000000002,24.844155000000004,74.53246500000002
7337-CINUD,Female,0,Yes,Yes,8,Yes,No,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),19.5,159.35,No,0,0,0.0336,Very Low,0,156.0,5.2416,1.3104,3.9312
7609-NRNCA,Female,0,No,No,17,Yes,No,No,No,No,No,No,No,No,One year,No,Mailed check,19.55,280.85,No,0,0,0.0402,Very Low,0,332.35,13.360470000000001,3.3401175000000003,10.020352500000001
0623-EJQEG,Male,0,No,No,65,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,One year,No,Electronic check,93.55,6069.25,No,0,0,0.0885,Very Low,0,6080.75,538.1463749999999,134.53659374999998,403.60978124999997
7153-CHRBV,Female,0,Yes,Yes,57,Yes,No,DSL,Yes,No,Yes,Yes,No,No,One year,Yes,Mailed check,59.3,3274.35,No,0,0,0.0464,Very Low,0,3380.1,156.83664,39.20916,117.62747999999999
0871-URUWO,Male,0,Yes,No,13,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),102.25,1359.0,Yes,1,1,0.7009,High,1,1329.25,931.6713249999999,232.91783124999998,698.75349375
9190-MFJLN,Male,1,No,No,19,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),95.9,1777.9,Yes,1,1,0.6369,High,1,1822.1000000000001,1160.49549,290.1238725,870.3716175
6198-PNNSZ,Female,0,Yes,No,56,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),109.8,6109.65,No,0,0,0.1839,Very Low,0,6148.8,1130.76432,282.69108,848.0732399999999
3317-VLGQT,Female,0,Yes,No,14,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,78.1,1122.4,No,0,1,0.6481,High,0,1093.3999999999999,708.63254,177.158135,531.4744049999999
4132-POCZS,Male,0,Yes,No,52,No,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,39.9,2020.9,No,0,0,0.2599,Low,0,2074.7999999999997,539.24052,134.81013,404.43039
5614-DNZCE,Female,0,No,No,58,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),64.9,3795.45,No,0,0,0.0261,Very Low,0,3764.2000000000003,98.24562000000002,24.561405000000004,73.68421500000001
1095-JUDTC,Female,1,No,No,47,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,95.05,4504.55,Yes,1,0,0.445,Medium,1,4467.349999999999,1987.9707499999997,496.99268749999993,1490.9780624999999
3896-RCYYE,Female,0,No,No,67,No,No,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),53.4,3579.15,No,0,0,0.1551,Very Low,0,3577.7999999999997,554.9167799999999,138.72919499999998,416.1875849999999
9638-JIQYA,Male,0,No,No,2,No,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),24.9,49.7,No,0,0,0.406,Medium,0,49.8,20.2188,5.0547,15.164100000000001
3258-SANFR,Male,1,No,No,6,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),44.7,276.5,No,0,0,0.3297,Low,0,268.20000000000005,88.42554000000001,22.106385000000003,66.31915500000001
3726-TBHQT,Male,0,Yes,Yes,71,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),114.0,8175.9,No,0,0,0.0549,Very Low,0,8094.0,444.3606,111.09015,333.27045
3190-ITQXP,Female,0,Yes,Yes,46,Yes,No,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),20.25,890.35,No,0,0,0.0199,Very Low,0,931.5,18.53685,4.6342125,13.9026375
0870-VEMYL,Female,0,No,No,5,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Credit card (automatic),53.85,259.8,Yes,1,0,0.1785,Very Low,1,269.25,48.061125,12.01528125,36.045843749999996
4833-QTJNO,Male,1,Yes,No,67,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),83.85,5588.8,No,0,0,0.248,Low,0,5617.95,1393.2516,348.3129,1044.9387000000002
3039-MJSLN,Male,0,No,Yes,3,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),20.2,50.6,No,0,0,0.1269,Very Low,0,60.599999999999994,7.69014,1.922535,5.7676050000000005
0178-CIIKR,Female,0,No,No,3,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,19.95,58.0,No,0,0,0.1245,Very Low,0,59.849999999999994,7.451324999999999,1.8628312499999997,5.58849375
